 y; m; dm; h;G_Gh; Ta;G_Bn; RH; p
2005;1;8;14;333;12.6;162;80;1008
2005;1;8;15;267;12.8;141;76;1008
2005;1;8;16;168;12.5;106;75;1008
2005;1;8;17;66;11.7;45;78;1008
2005;1;8;18;1;10.8;0;80;1008
2005;1;8;19;0;10.2;0;79;1008
2005;1;8;20;0;9.4;0;89;1008
2005;1;8;21;0;9.1;0;87;1008
2005;1;8;22;0;8.6;0;90;1008
2005;1;8;23;0;8;0;96;1008
2005;1;8;24;0;7.5;0;97;1009
2005;1;9;1;0;7;0;98;1009
2005;1;9;2;0;6.4;0;98;1009
2005;1;9;3;0;6;0;99;1009
2005;1;9;4;0;5.8;0;99;1009
2005;1;9;5;0;5.5;0;99;1009
2005;1;9;6;0;5.4;0;98;1009
2005;1;9;7;0;5.2;0;99;1009
2005;1;9;8;0;5.2;0;99;1009
2005;1;9;9;71;6.3;159;99;1009
2005;1;9;10;192;7.9;289;89;1009
2005;1;9;11;292;9.4;323;83;1009
2005;1;9;12;348;10.7;308;77;1009
2005;1;9;13;382;11.7;321;72;1009
2005;1;9;14;358;12.4;323;68;1009
2005;1;9;15;315;12.7;387;66;1009
2005;1;9;16;202;12.4;295;71;1009
2005;1;9;17;80;11.6;88;74;1009
2005;1;9;18;1;10.5;0;77;1009
2005;1;9;19;0;9.9;0;82;1009
2005;1;9;20;0;9.4;0;83;1009
2005;1;9;21;0;8.9;0;88;1009
2005;1;9;22;0;8.3;0;92;1009
2005;1;9;23;0;7.8;0;94;1010
2005;1;9;24;0;7.3;0;95;1010
2005;1;10;1;0;6.8;0;95;1010
2005;1;10;2;0;6.3;0;97;1010
2005;1;10;3;0;5.8;0;100;1010
2005;1;10;4;0;5.5;0;100;1010
2005;1;10;5;0;5.3;0;100;1010
2005;1;10;6;0;5.1;0;100;1010
2005;1;10;7;0;4.9;0;100;1010
2005;1;10;8;0;4.9;0;100;1010
2005;1;10;9;79;6.2;226;97;1010
2005;1;10;10;213;8;400;94;1010
2005;1;10;11;326;9.8;457;85;1010
2005;1;10;12;395;11.3;445;77;1010
2005;1;10;13;427;12.4;463;74;1010
2005;1;10;14;408;13.2;467;70;1010
2005;1;10;15;339;13.5;457;68;1011
2005;1;10;16;227;13.2;420;70;1011
2005;1;10;17;101;12.3;308;76;1011
2005;1;10;18;2;11.1;0;79;1011
2005;1;10;19;0;10.5;0;86;1011
2005;1;10;20;0;9.9;0;88;1011
2005;1;10;21;0;9.2;0;92;1011
2005;1;10;22;0;8.6;0;92;1011
2005;1;10;23;0;8;0;88;1011
2005;1;10;24;0;7.4;0;85;1011
2005;1;11;1;0;6.9;0;86;1011
2005;1;11;2;0;6.3;0;88;1011
2005;1;11;3;0;5.7;0;89;1012
2005;1;11;4;0;5.5;0;92;1012
2005;1;11;5;0;5.2;0;93;1012
2005;1;11;6;0;5;0;97;1012
2005;1;11;7;0;4.8;0;99;1012
2005;1;11;8;1;4.8;0;99;1012
2005;1;11;9;95;6.3;431;91;1012
2005;1;11;10;256;8.5;708;86;1012
2005;1;11;11;403;10.8;832;71;1012
2005;1;11;12;490;12.7;883;64;1012
2005;1;11;13;516;14.1;865;59;1012
2005;1;11;14;487;15;842;55;1012
2005;1;11;15;402;15.3;789;55;1012
2005;1;11;16;275;15;696;58;1012
2005;1;11;17;117;13.8;455;60;1012
2005;1;11;18;2;12.4;0;63;1012
2005;1;11;19;0;11.5;0;71;1013
2005;1;11;20;0;10.7;0;72;1013
2005;1;11;21;0;9.8;0;76;1013
2005;1;11;22;0;9;0;79;1013
2005;1;11;23;0;8.1;0;81;1013
2005;1;11;24;0;7.3;0;84;1013
2005;1;12;1;0;6.4;0;88;1013
2005;1;12;2;0;5.4;0;93;1013
2005;1;12;3;0;4.4;0;96;1013
2005;1;12;4;0;3.9;0;99;1013
2005;1;12;5;0;3.3;0;99;1013
2005;1;12;6;0;2.9;0;100;1013
2005;1;12;7;0;2.5;0;100;1013
2005;1;12;8;0;2.4;0;100;1013
2005;1;12;9;98;3.4;449;100;1013
2005;1;12;10;261;5.1;733;96;1013
2005;1;12;11;402;6.7;851;89;1013
2005;1;12;12;499;8.1;905;78;1013
2005;1;12;13;542;9.2;936;70;1013
2005;1;12;14;517;9.8;929;69;1013
2005;1;12;15;433;10;892;68;1013
2005;1;12;16;299;9.7;801;68;1013
2005;1;12;17;131;8.6;559;76;1013
2005;1;12;18;3;7.3;0;81;1013
2005;1;12;19;0;6.6;0;83;1013
2005;1;12;20;0;5.8;0;85;1013
2005;1;12;21;0;5.1;0;89;1012
2005;1;12;22;0;4.3;0;89;1012
2005;1;12;23;0;3.6;0;91;1012
2005;1;12;24;0;2.9;0;95;1012
2005;1;13;1;0;2.7;0;97;1012
2005;1;13;2;0;2.5;0;99;1012
2005;1;13;3;0;2.3;0;98;1012
2005;1;13;4;0;2.3;0;99;1012
2005;1;13;5;0;2.2;0;100;1012
2005;1;13;6;0;2.2;0;100;1012
2005;1;13;7;0;2.1;0;100;1012
2005;1;13;8;0;2.1;0;100;1012
2005;1;13;9;94;3.8;403;100;1012
2005;1;13;10;241;6;608;94;1012
2005;1;13;11;381;8.4;744;83;1012
2005;1;13;12;469;10.4;784;75;1012
2005;1;13;13;503;12;780;71;1012
2005;1;13;14;446;12.8;618;68;1011
2005;1;13;15;389;13.2;687;63;1011
2005;1;13;16;280;13;699;63;1011
2005;1;13;17;123;11.9;474;68;1011
2005;1;13;18;4;10.3;0;72;1010
2005;1;13;19;0;10;0;81;1010
2005;1;13;20;0;9.6;0;83;1010
2005;1;13;21;0;9.2;0;83;1010
2005;1;13;22;0;8.8;0;89;1009
2005;1;13;23;0;8.4;0;89;1009
2005;1;13;24;0;8;0;89;1009
2005;1;14;1;0;7.6;0;90;1008
2005;1;14;2;0;7.1;0;88;1008
2005;1;14;3;0;6.6;0;93;1008
2005;1;14;4;0;6.4;0;93;1008
2005;1;14;5;0;6.1;0;94;1007
2005;1;14;6;0;5.9;0;92;1007
2005;1;14;7;0;5.8;0;92;1007
2005;1;14;8;0;5.8;0;93;1007
2005;1;14;9;45;6.4;0;90;1006
2005;1;14;10;117;7.3;10;85;1006
2005;1;14;11;165;8;10;85;1006
2005;1;14;12;225;8.8;21;82;1005
2005;1;14;13;245;9.5;29;77;1005
2005;1;14;14;243;9.7;34;89;1005
2005;1;14;15;199;10;28;86;1005
2005;1;14;16;133;9.9;12;74;1005
2005;1;14;17;57;9.4;0;74;1005
2005;1;14;18;1;8.8;0;77;1005
2005;1;14;19;0;8.3;0;76;1005
2005;1;14;20;0;7.8;0;86;1005
2005;1;14;21;0;6.9;0;90;1005
2005;1;14;22;0;6.9;0;86;1005
2005;1;14;23;0;6.4;0;88;1005
2005;1;14;24;0;6;0;90;1005
2005;1;15;1;0;5.7;0;97;1005
2005;1;15;2;0;5.2;0;94;1005
2005;1;15;3;0;4.4;0;97;1006
2005;1;15;4;0;4.6;0;89;1006
2005;1;15;5;0;4.3;0;93;1006
2005;1;15;6;0;4.2;0;88;1006
2005;1;15;7;0;4;0;87;1006
2005;1;15;8;0;4.1;0;90;1006
2005;1;15;9;59;5;42;90;1006
2005;1;15;10;155;6.2;85;87;1006
2005;1;15;11;205;7.2;34;86;1006
2005;1;15;12;225;8;20;86;1006
2005;1;15;13;219;8.4;12;77;1006
2005;1;15;14;238;8.8;24;74;1006
2005;1;15;15;221;9;51;77;1006
2005;1;15;16;162;8.9;61;74;1006
2005;1;15;17;63;8.4;28;76;1006
2005;1;15;18;1;7.6;0;75;1005
2005;1;15;19;0;7.4;0;74;1005
2005;1;15;20;0;7.1;0;76;1005
2005;1;15;21;0;6.9;0;79;1005
2005;1;15;22;0;6.6;0;81;1005
2005;1;15;23;0;6.4;0;84;1005
2005;1;15;24;0;6.1;0;83;1005
2005;1;16;1;0;5.9;0;88;1005
2005;1;16;2;0;5.7;0;90;1005
2005;1;16;3;0;5.4;0;90;1005
2005;1;16;4;0;5.8;0;87;1005
2005;1;16;5;0;5.9;0;88;1005
2005;1;16;6;0;5.9;0;89;1005
2005;1;16;7;0;6;0;96;1005
2005;1;16;8;0;6;0;92;1005
2005;1;16;9;9;6.2;0;92;1005
2005;1;16;10;37;6.7;0;89;1005
2005;1;16;11;64;7.2;0;91;1005
2005;1;16;12;72;7.5;0;93;1005
2005;1;16;13;60;7.7;0;92;1005
2005;1;16;14;384;9.6;290;86;1005
2005;1;16;15;328;10.7;350;72;1005
2005;1;16;16;225;11.2;297;71;1006
2005;1;16;17;107;11.1;212;74;1006
2005;1;16;18;2;10.4;0;75;1006
2005;1;16;19;0;10;0;79;1007
2005;1;16;20;0;9.6;0;79;1007
2005;1;16;21;0;9.1;0;81;1007
2005;1;16;22;0;8.7;0;83;1008
2005;1;16;23;0;8.3;0;85;1008
2005;1;16;24;0;7.9;0;85;1008
2005;1;17;1;0;7.2;0;86;1009
2005;1;17;2;0;6.6;0;88;1009
2005;1;17;3;0;5.9;0;88;1009
2005;1;17;4;0;5.5;0;88;1010
2005;1;17;5;0;5.2;0;89;1010
2005;1;17;6;0;5;0;96;1010
2005;1;17;7;0;4.7;0;99;1011
2005;1;17;8;1;4.7;0;100;1011
2005;1;17;9;98;6.3;422;94;1011
2005;1;17;10;261;8.5;689;87;1012
2005;1;17;11;398;10.6;796;80;1012
2005;1;17;12;494;12.6;850;71;1012
2005;1;17;13;537;14;883;68;1013
2005;1;17;14;526;15.1;914;64;1013
2005;1;17;15;444;15.5;881;59;1013
2005;1;17;16;305;15.2;770;58;1013
2005;1;17;17;141;14.1;321;60;1013
2005;1;17;18;4;12.6;0;67;1013
2005;1;17;19;0;11.9;0;74;1013
2005;1;17;20;0;11.2;0;75;1013
2005;1;17;21;0;10.5;0;77;1013
2005;1;17;22;0;9.8;0;79;1013
2005;1;17;23;0;9.1;0;84;1013
2005;1;17;24;0;8.5;0;85;1013
2005;1;18;1;0;7.9;0;90;1013
2005;1;18;2;0;7.3;0;92;1013
2005;1;18;3;0;6.7;0;98;1013
2005;1;18;4;0;6.3;0;100;1013
2005;1;18;5;0;6;0;100;1013
2005;1;18;6;0;5.8;0;100;1013
2005;1;18;7;0;5.6;0;100;1013
2005;1;18;8;1;5.6;0;100;1013
2005;1;18;9;102;7.2;447;94;1013
2005;1;18;10;268;9.5;723;81;1013
2005;1;18;11;412;11.8;846;70;1013
2005;1;18;12;514;13.8;907;62;1013
2005;1;18;13;554;15.3;925;57;1013
2005;1;18;14;524;16.3;867;53;1013
2005;1;18;15;428;16.6;809;50;1013
2005;1;18;16;300;16.3;724;53;1012
2005;1;18;17;139;15.2;303;55;1012
2005;1;18;18;3;13.6;0;63;1012
2005;1;18;19;0;13;0;69;1012
2005;1;18;20;0;12.4;0;70;1012
2005;1;18;21;0;11.7;0;74;1012
2005;1;18;22;0;11.1;0;75;1012
2005;1;18;23;0;10.5;0;79;1012
2005;1;18;24;0;9.9;0;86;1012
2005;1;19;1;0;9.4;0;84;1012
2005;1;19;2;0;8.9;0;86;1012
2005;1;19;3;0;8.3;0;91;1012
2005;1;19;4;0;8;0;90;1012
2005;1;19;5;0;7.7;0;91;1012
2005;1;19;6;0;7.5;0;95;1012
2005;1;19;7;0;7.3;0;97;1012
2005;1;19;8;0;7.3;0;97;1012
2005;1;19;9;95;8.8;365;91;1011
2005;1;19;10;241;10.8;547;75;1011
2005;1;19;11;382;13;684;67;1011
2005;1;19;12;476;14.9;741;61;1011
2005;1;19;13;492;16.2;627;57;1011
2005;1;19;14;436;16.9;491;54;1011
2005;1;19;15;387;17.2;586;55;1011
2005;1;19;16;282;17;566;54;1010
2005;1;19;17;145;16;319;57;1010
2005;1;19;18;7;14.6;0;65;1009
2005;1;19;19;0;14.1;0;71;1009
2005;1;19;20;0;13.7;0;75;1009
2005;1;19;21;0;13.3;0;73;1008
2005;1;19;22;0;12.8;0;76;1008
2005;1;19;23;0;12.4;0;79;1008
2005;1;19;24;0;11.8;0;86;1007
2005;1;20;1;0;11.6;0;89;1007
2005;1;20;2;0;11.3;0;86;1007
2005;1;20;3;0;11;0;87;1006
2005;1;20;4;0;10.8;0;90;1006
2005;1;20;5;0;10.7;0;89;1006
2005;1;20;6;0;10.6;0;91;1005
2005;1;20;7;0;10.4;0;95;1005
2005;1;20;8;0;10.4;0;89;1004
2005;1;20;9;36;10.8;0;88;1004
2005;1;20;10;84;11.5;0;87;1004
2005;1;20;11;134;10.9;0;97;1003
2005;1;20;12;154;12.2;0;93;1003
2005;1;20;13;169;12.9;0;87;1003
2005;1;20;14;116;12.9;0;87;1003
2005;1;20;15;80;12.7;0;89;1003
2005;1;20;16;57;12.7;0;86;1003
2005;1;20;17;30;11.8;0;89;1004
2005;1;20;18;2;11.8;0;86;1004
2005;1;20;19;0;11.6;0;88;1004
2005;1;20;20;0;11.4;0;95;1004
2005;1;20;21;0;11.1;0;95;1004
2005;1;20;22;0;10.7;0;92;1005
2005;1;20;23;0;10.3;0;97;1005
2005;1;20;24;0;10.2;0;98;1005
2005;1;21;1;0;9.7;0;99;1005
2005;1;21;2;0;9.7;0;98;1005
2005;1;21;3;0;9.5;0;99;1006
2005;1;21;4;0;9.4;0;99;1006
2005;1;21;5;0;9.3;0;99;1006
2005;1;21;6;0;9.2;0;99;1006
2005;1;21;7;0;9.1;0;99;1006
2005;1;21;8;1;9.1;0;99;1007
2005;1;21;9;70;10.3;67;99;1007
2005;1;21;10;159;11.6;78;95;1007
2005;1;21;11;266;13.2;131;89;1007
2005;1;21;12;347;14.6;156;86;1007
2005;1;21;13;387;15.8;188;74;1008
2005;1;21;14;329;16.4;119;85;1007
2005;1;21;15;271;16.6;99;72;1007
2005;1;21;16;186;16.4;86;72;1007
2005;1;21;17;77;15.5;29;72;1007
2005;1;21;18;2;14.5;0;76;1007
2005;1;21;19;0;14.2;0;79;1007
2005;1;21;20;0;14;0;80;1006
2005;1;21;21;0;13.8;0;78;1006
2005;1;21;22;0;13.6;0;82;1006
2005;1;21;23;0;13.3;0;84;1006
2005;1;21;24;0;13.1;0;86;1006
2005;1;22;1;0;12.8;0;90;1005
2005;1;22;2;0;12.5;0;92;1005
2005;1;22;3;0;11.8;0;95;1005
2005;1;22;4;0;12.1;0;96;1005
2005;1;22;5;0;12.2;0;93;1005
2005;1;22;6;0;12.1;0;96;1005
2005;1;22;7;0;12.1;0;97;1004
2005;1;22;8;0;12.1;0;97;1004
2005;1;22;9;33;12.7;0;94;1004
2005;1;22;10;86;13.4;0;90;1004
2005;1;22;11;131;14.1;0;86;1004
2005;1;22;12;155;14.7;0;86;1003
2005;1;22;13;167;15.1;0;86;1003
2005;1;22;14;158;15.4;0;86;1003
2005;1;22;15;129;15.5;0;78;1004
2005;1;22;16;91;15.4;0;77;1004
2005;1;22;17;44;15.1;0;86;1004
2005;1;22;18;2;14.7;0;82;1004
2005;1;22;19;0;14.2;0;87;1005
2005;1;22;20;0;13.7;0;86;1005
2005;1;22;21;0;13.2;0;90;1005
2005;1;22;22;0;12.7;0;90;1005
2005;1;22;23;0;11.9;0;92;1006
2005;1;22;24;0;11.7;0;91;1006
2005;1;23;1;0;11;0;98;1006
2005;1;23;2;0;10.2;0;99;1006
2005;1;23;3;0;9.4;0;99;1006
2005;1;23;4;0;8.8;0;98;1007
2005;1;23;5;0;8.5;0;99;1007
2005;1;23;6;0;8.2;0;99;1007
2005;1;23;7;0;8;0;99;1007
2005;1;23;8;1;8;0;99;1008
2005;1;23;9;80;9.1;156;97;1008
2005;1;23;10;199;10.6;180;89;1008
2005;1;23;11;264;11.8;121;86;1008
2005;1;23;12;358;13.2;167;72;1008
2005;1;23;13;380;14.1;159;70;1009
2005;1;23;14;389;14.8;310;69;1009
2005;1;23;15;324;15.1;194;66;1009
2005;1;23;16;264;15.1;413;66;1009
2005;1;23;17;134;14.5;230;62;1009
2005;1;23;18;2;13.4;0;64;1010
2005;1;23;19;0;12.4;0;64;1010
2005;1;23;20;0;11.4;0;65;1010
2005;1;23;21;0;10.4;0;67;1010
2005;1;23;22;0;9.4;0;70;1010
2005;1;23;23;0;8.4;0;74;1011
2005;1;23;24;0;7.4;0;79;1011
2005;1;24;1;0;6.6;0;86;1011
2005;1;24;2;0;5.6;0;87;1011
2005;1;24;3;0;4.7;0;90;1011
2005;1;24;4;0;4.2;0;92;1012
2005;1;24;5;0;3.7;0;94;1012
2005;1;24;6;0;3.4;0;96;1012
2005;1;24;7;0;3.1;0;98;1012
2005;1;24;8;1;3;0;99;1012
2005;1;24;9;119;4.8;536;92;1013
2005;1;24;10;294;7.2;794;79;1013
2005;1;24;11;444;9.5;898;70;1013
2005;1;24;12;543;11.5;936;63;1013
2005;1;24;13;590;13;960;59;1013
2005;1;24;14;566;14;950;58;1013
2005;1;24;15;483;14.4;922;59;1013
2005;1;24;16;346;14.2;838;59;1013
2005;1;24;17;175;13.1;391;65;1013
2005;1;24;18;9;11.4;0;74;1013
2005;1;24;19;0;10.6;0;78;1013
2005;1;24;20;0;9.8;0;84;1013
2005;1;24;21;0;9;0;88;1013
2005;1;24;22;0;8.2;0;93;1013
2005;1;24;23;0;7.3;0;95;1013
2005;1;24;24;0;6.5;0;99;1013
2005;1;25;1;0;6;0;100;1013
2005;1;25;2;0;5.4;0;100;1013
2005;1;25;3;0;4.8;0;100;1013
2005;1;25;4;0;4.4;0;100;1013
2005;1;25;5;0;4.1;0;100;1013
2005;1;25;6;0;3.9;0;100;1012
2005;1;25;7;0;3.7;0;100;1012
2005;1;25;8;1;3.7;0;100;1012
2005;1;25;9;106;5.4;403;96;1012
2005;1;25;10;265;7.7;622;84;1012
2005;1;25;11;404;9.9;724;75;1012
2005;1;25;12;501;11.9;777;67;1012
2005;1;25;13;552;13.5;839;62;1012
2005;1;25;14;535;14.5;847;57;1012
2005;1;25;15;457;15;825;52;1012
2005;1;25;16;324;14.8;727;54;1012
2005;1;25;17;164;13.7;349;63;1012
2005;1;25;18;10;12.1;0;70;1012
2005;1;25;19;0;11.5;0;81;1012
2005;1;25;20;0;10.9;0;83;1012
2005;1;25;21;0;10.3;0;83;1012
2005;1;25;22;0;9.7;0;86;1012
2005;1;25;23;0;9.1;0;88;1012
2005;1;25;24;0;8.5;0;93;1012
2005;1;26;1;0;8;0;89;1012
2005;1;26;2;0;7.5;0;96;1012
2005;1;26;3;0;7;0;99;1013
2005;1;26;4;0;6.7;0;97;1013
2005;1;26;5;0;6.4;0;98;1013
2005;1;26;6;0;6.2;0;100;1013
2005;1;26;7;0;6.1;0;99;1013
2005;1;26;8;1;6.1;0;97;1013
2005;1;26;9;116;8;483;90;1013
2005;1;26;10;291;10.5;763;73;1013
2005;1;26;11;441;13.1;876;64;1013
2005;1;26;12;546;15.3;928;56;1013
2005;1;26;13;582;16.9;925;49;1013
2005;1;26;14;550;18;887;46;1013
2005;1;26;15;474;18.4;873;47;1012
2005;1;26;16;340;18.2;790;46;1012
2005;1;26;17;171;17;364;53;1012
2005;1;26;18;10;15.3;0;66;1011
2005;1;26;19;0;14.7;0;69;1011
2005;1;26;20;0;14.1;0;72;1011
2005;1;26;21;0;13.5;0;78;1011
2005;1;26;22;0;12.9;0;77;1010
2005;1;26;23;0;12.3;0;78;1010
2005;1;26;24;0;11.7;0;81;1010
2005;1;27;1;0;11.2;0;84;1009
2005;1;27;2;0;10.7;0;87;1009
2005;1;27;3;0;10.2;0;89;1009
2005;1;27;4;0;9.9;0;93;1009
2005;1;27;5;0;9.6;0;98;1008
2005;1;27;6;0;9.5;0;100;1008
2005;1;27;7;0;9.3;0;98;1008
2005;1;27;8;1;9.3;0;98;1008
2005;1;27;9;62;10.2;21;98;1007
2005;1;27;10;160;11.5;66;93;1007
2005;1;27;11;235;12.7;61;86;1007
2005;1;27;12;293;13.7;67;86;1006
2005;1;27;13;293;14.4;37;77;1006
2005;1;27;14;274;14.9;39;73;1006
2005;1;27;15;239;15;41;86;1007
2005;1;27;16;181;14.9;52;86;1007
2005;1;27;17;83;14.2;20;86;1007
2005;1;27;18;2;13.1;0;89;1008
2005;1;27;19;0;12.8;0;89;1008
2005;1;27;20;0;12;0;89;1008
2005;1;27;21;0;11.2;0;89;1008
2005;1;27;22;0;10.4;0;89;1009
2005;1;27;23;0;9.6;0;89;1009
2005;1;27;24;0;8.8;0;89;1009
